text,pos,total,pos_unique
"[là, savez, chacun, diffère]","['ADV', 'VERB', 'PRON', 'VERB']",4,3
"[pencher, jour, mort]","['VERB', 'NOUN', 'ADJ']",3,3
"[savez, aujourd, hui, quoi, homme, garde]","['VERB', 'ADJ', 'NOUN', 'PRON', 'NOUN', 'NOUN']",6,4
"[tourner, vers, maître, dieu]","['VERB', 'ADP', 'NOUN', 'NOUN']",4,3
"[là, savez, homme, regarde]","['ADV', 'VERB', 'NOUN', 'VERB']",4,3
"[plus, pauvre, flamme, plus, maigre, feu]","['ADV', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN']",6,3
"[savez, aujourd, hui, quoi, homme, garde]","['VERB', 'ADJ', 'NOUN', 'PRON', 'NOUN', 'NOUN']",6,4
"[tourner, vers, maître, père]","['VERB', 'ADP', 'NOUN', 'NOUN']",4,3
"[aussi, savez, désespère]","['ADV', 'ADV', 'VERB']",3,2
"[fait, yeux, creux, face, hagarde]","['VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",5,3
"[savez, aujourd, hui, quoi, homme, garde]","['VERB', 'ADJ', 'NOUN', 'PRON', 'NOUN', 'NOUN']",6,4
"[tourner, vers, unique, dame]","['VERB', 'ADP', 'ADJ', 'NOUN']",4,4
"[aussi, savez, fait, âme]","['ADV', 'VERB', 'VERB', 'NOUN']",4,3
"[comme, troqué, antique, sauvegarde]","['ADP', 'VERB', 'ADJ', 'ADJ']",4,3
"[savez, aujourd, hui, chacun, détourne]","['VERB', 'ADJ', 'NOUN', 'PRON', 'VERB']",5,4
"[là, savez, chacun, poursuit]","['ADV', 'VERB', 'PRON', 'VERB']",4,3
"[là, savez, quoi, tout, homme, nuit]","['ADV', 'VERB', 'ADV', 'ADJ', 'NOUN', 'NOUN']",6,4
"[là, savez, où, tout, homme, séjourne]","['ADV', 'VERB', 'ADV', 'DET', 'NOUN', 'VERB']",6,4
"[séjour, antique, pestilence]","['NOUN', 'ADJ', 'NOUN']",3,2
"[décrépitude, délabrement]","['NOUN', 'ADV']",2,2
"[désuétude, désœuvrement]","['NOUN', 'ADV']",2,2
"[mépris, chaste, solennel, silence]","['NOUN', 'ADJ', 'ADJ', 'NOUN']",4,2
"[savez, aujourd, hui, chacun, déporte]","['VERB', 'ADJ', 'VERB', 'PRON', 'VERB']",5,3
"[vers, déportement, éternel, exil]","['ADP', 'VERB', 'ADJ', 'NOUN']",4,4
"[là, savez, chacun, transporte]","['ADV', 'VERB', 'PRON', 'VERB']",4,3
"[transportement, éternel, péril]","['NOUN', 'ADJ', 'NOUN']",3,2
"[savez, aujourd, hui, chacun, reporte]","['VERB', 'ADJ', 'NOUN', 'PRON', 'VERB']",5,4
"[vers, reportement, exil, éternel]","['ADP', 'DET', 'NOUN', 'ADJ']",4,4
"[vainement, assise, seuil, autre, porte]","['ADV', 'NOUN', 'NOUN', 'ADJ', 'VERB']",5,4
"[vainement, reléguée, monde, charnel]","['ADV', 'VERB', 'NOUN', 'ADJ']",4,4
"[savez, aujourd, hui, chacun, dépense]","['VERB', 'ADJ', 'NOUN', 'DET', 'NOUN']",5,4
"[honnête, homme, sot, fat, vaurien]","['ADJ', 'NOUN', 'PRON', 'DET', 'NOUN']",5,4
"[savez, vaut, haute, récompense]","['AUX', 'VERB', 'ADJ', 'NOUN']",4,4
"[quand, tout, compensait, rien]","['SCONJ', 'PRON', 'VERB', 'PRON']",4,3
"[savez, aujourd, hui, chacun, détourne]","['VERB', 'ADJ', 'NOUN', 'PRON', 'VERB']",5,4
"[là, savez, tout, homme, suit]","['PRON', 'VERB', 'DET', 'NOUN', 'VERB']",5,4
"[là, savez, où, tout, homme, conduit]","['ADV', 'VERB', 'PRON', 'DET', 'NOUN', 'VERB']",6,5
"[regret, oppose, remords, retourne]","['NOUN', 'VERB', 'NOUN', 'VERB']",4,2
"[savez, aujourd, hui, chacun, détourne]","['VERB', 'ADJ', 'NOUN', 'PRON', 'VERB']",5,4
"[là, savez, tout, homme, fuit]","['PRON', 'VERB', 'DET', 'NOUN', 'VERB']",5,4
"[là, savez, tout, homme, retourne]","['PRON', 'VERB', 'DET', 'NOUN', 'VERB']",5,4
"[désolement, éternelle, nuit]","['VERB', 'ADJ', 'NOUN']",3,3
"[savez, aujourd, hui, tout, homme, retourne]","['VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB']",6,3
"[désolement, sollicitude]","['VERB', 'VERB']",2,1
"[là, savez, chacun, détourne]","['ADV', 'VERB', 'PRON', 'VERB']",4,3
"[trésor, regret, vicissitude]","['NOUN', 'NOUN', 'NOUN']",3,1
"[savez, aujourd, hui, chacun, détourne]","['VERB', 'ADJ', 'NOUN', 'PRON', 'VERB']",5,4
"[seul, trésor, ouvert, cupidités]","['ADJ', 'NOUN', 'ADJ', 'NOUN']",4,2
"[là, savez, comment, homme, retourne]","['ADV', 'VERB', 'ADV', 'NOUN', 'VERB']",5,3
"[champ, remords, avidités]","['NOUN', 'NOUN', 'NOUN']",3,1
"[savez, aujourd, hui, comment, homme, retourne]","['VERB', 'ADJ', 'NOUN', 'ADV', 'NOUN', 'VERB']",6,4
"[regret, recreuse, fin, fond, cœur]","['NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ']",5,2
"[là, savez, quel, antre, séjourne]","['ADV', 'VERB', 'DET', 'NOUN', 'VERB']",5,4
"[lamentation, pauvre, vainqueur]","['NOUN', 'ADJ', 'NOUN']",3,2
"[savez, aussi, tout, homme, coûte]","['VERB', 'ADV', 'DET', 'NOUN', 'VERB']",5,4
"[homme, coûté, sang, dieu]","['NOUN', 'VERB', 'NOUN', 'ADJ']",4,3
"[savez, ainsi, quelle, affreuse, route]","['VERB', 'ADV', 'DET', 'ADJ', 'NOUN']",5,5
"[condamné, monta, jusqu, dernier, haut, lieu]","['VERB', 'VERB', 'ADV', 'ADJ', 'ADJ', 'NOUN']",6,4
"[savez, aujourd, hui, chacun, rapporte]","['VERB', 'ADJ', 'NOUN', 'PRON', 'VERB']",5,4
"[établi, compte, redouté]","['VERB', 'NOUN', 'ADJ']",3,3
"[vainement, assise, seuil, autre, porte]","['ADV', 'NOUN', 'NOUN', 'ADJ', 'VERB']",5,4
"[homme, rapporte, peu, coûté]","['NOUN', 'VERB', 'ADV', 'VERB']",4,3
"[savez, ranger, diligente, lingère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[compter, trousseaux, rayons, armoire]","['VERB', 'NOUN', 'NOUN', 'ADJ']",4,3
"[savez, ranger, docile, messagère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[compter, arceaux, temple, mémoire]","['VERB', 'ADJ', 'NOUN', 'ADJ']",4,3
"[savez, ranger, diligente, lingère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[compter, bonheurs, temples, armoire]","['VERB', 'NOUN', 'ADJ', 'ADJ']",4,3
"[savez, ranger, docile, messagère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[compter, honneurs, rayons, mémoire]","['VERB', 'ADJ', 'NOUN', 'ADJ']",4,3
"[savez, ranger, diligente, lingère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[compter, beau, linge, rayons, armoire]","['NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ']",5,2
"[savez, ranger, docile, messagère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[compter, beaux, jours, rayons, mémoire]","['VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ']",5,3
"[savez, ranger, aïeule, passagère]","['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
"[compter, beaux, jours, partis, fil, eau]","['VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN']",6,3
"[savez, ranger, aïeule, viagère]","['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
"[compter, bois, orme, bois, bouleau]","['NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN']",5,2
"[savez, ranger, vigilante, bergère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[compter, brebis, jeunes, agneaux]","['NOUN', 'NOUN', 'ADJ', 'NOUN']",4,2
"[savez, ranger, savante, boulangère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[pain, chaque, jour, jeunes, gâteaux]","['NOUN', 'DET', 'NOUN', 'ADJ', 'NOUN']",5,3
"[savez, ranger, graines, fourragères]","['VERB', 'VERB', 'ADJ', 'ADJ']",4,2
"[compter, sainfoin, trèfle, incarnat]","['NOUN', 'ADJ', 'VERB', 'ADJ']",4,3
"[savez, ranger, herbes, potagères]","['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
"[rubans, ponceau, robe, grenat]","['NOUN', 'NOUN', 'NOUN', 'ADJ']",4,2
"[savez, ranger, vainement, horlogère]","['VERB', 'VERB', 'ADV', 'NOUN']",4,3
"[heures, nuit, heures, jour]","['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
"[savez, inscrire, pourtour]","['VERB', 'VERB', 'NOUN']",3,2
"[robuste, poirier, pâle, fougère]","['ADJ', 'ADJ', 'ADJ', 'NOUN']",4,2
"[savez, ranger, frêle, étagère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[fleurs, souvenir, fleurs, regret]","['NOUN', 'VERB', 'NOUN', 'NOUN']",4,2
"[savez, ranger, creux, coffret]","['AUX', 'VERB', 'ADJ', 'NOUN']",4,4
"[cendre, débris, peine, étrangère]","['ADJ', 'NOUN', 'NOUN', 'ADJ']",4,2
"[savez, ranger, creux, secret]","['AUX', 'VERB', 'ADJ', 'NOUN']",4,4
"[amour, éternelle, encor, viagère]","['NOUN', 'ADJ', 'ADV', 'ADJ']",4,3
"[savez, plier, sous, pli, décret]","['VERB', 'VERB', 'ADP', 'NOUN', 'ADJ']",5,4
"[haine, immortelle, encor, passagère]","['NOUN', 'ADJ', 'ADV', 'ADJ']",4,3
"[savez, plier, auguste, remords]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[comme, plie, linceul, rayons, armoire]","['ADP', 'VERB', 'NOUN', 'NOUN', 'ADJ']",5,4
"[savez, compter, vivants, morts]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[ranger, tout, peuple, rayons, mémoire]","['VERB', 'DET', 'NOUN', 'NOUN', 'ADJ']",5,4
"[savez, connaître, herbe, mensongère]","['AUX', 'VERB', 'NOUN', 'ADJ']",4,4
"[bannissez, savant, pot-au-feu]","['VERB', 'ADJ', 'NOUN']",3,3
"[femmes, pouvez, plus, cruel, jeu]","['NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN']",5,4
"[tricher, cœur, tranquille, main, légère]","['VERB', 'ADJ', 'ADJ', 'NOUN', 'ADJ']",5,3
"[savez, ranger, herbes, bocagères]","['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
"[mettre, sous, lois, bruyère, ajonc]","['VERB', 'ADP', 'NOUN', 'NOUN', 'ADJ']",5,4
"[savez, tresser, paille, jonc]","['AUX', 'VERB', 'NOUN', 'ADJ']",4,4
"[recueillement, plantes, maraîchères]","['ADV', 'ADJ', 'ADJ']",3,2
"[savez, compter, comme, bien, périssable]","['VERB', 'NOUN', 'ADP', 'ADV', 'ADJ']",5,5
"[grappe, suspendue, fronton, treille]","['NOUN', 'VERB', 'NOUN', 'ADJ']",4,3
"[perdez, vue, fleuve, sable]","['VERB', 'NOUN', 'NOUN', 'ADJ']",4,3
"[connaissez, plus, pauvre, corbeille]","['VERB', 'ADV', 'ADJ', 'NOUN']",4,4
"[savez, compter, nombre, fleurs]","['VERB', 'VERB', 'NOUN', 'NOUN']",4,2
"[rose, suspendue, cerceau, rosier]","['ADJ', 'ADJ', 'NOUN', 'ADJ']",4,2
"[savez, compter, nombre, pleurs]","['VERB', 'VERB', 'NOUN', 'NOUN']",4,2
"[enfant, suspendue, berceau, osier]","['NOUN', 'VERB', 'NOUN', 'ADJ']",4,3
"[méconnaissez, vaisseaux, plage]","['ADJ', 'NOUN', 'NOUN']",3,2
"[classez, comptez, sacs, jusqu, dernier]","['VERB', 'NOUN', 'ADJ', 'VERB', 'ADJ']",5,3
"[méconnaissez, arceaux, ombrage]","['ADJ', 'NOUN', 'ADJ']",3,2
"[voyez, plus, rien, malheureux, panier]","['VERB', 'ADV', 'PRON', 'ADJ', 'NOUN']",5,5
"[pu, compter, bonne, ménagère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[combien, revenait, sang, versé]","['ADV', 'VERB', 'NOUN', 'VERB']",4,3
"[pu, noter, exacte, messagère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[combien, revenait, flanc, percé]","['ADV', 'VERB', 'VERB', 'VERB']",4,2
"[pu, compter, vigilante, bergère]","['VERB', 'VERB', 'ADJ', 'ADJ']",4,2
"[combien, agneaux, sous, dent, loups]","['ADV', 'NOUN', 'ADP', 'NOUN', 'NOUN']",5,3
"[pu, noter, aïeule, passagère]","['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
"[combien, martyrs, mains, fous]","['ADV', 'X', 'NOUN', 'ADJ']",4,4
"[pu, noter, savante, boulangère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[si, pain, cuit, cuit, toujours]","['SCONJ', 'NOUN', 'ADJ', 'VERB', 'ADV']",5,5
"[si, pu, pétrir, pâte, étrangère]","['SCONJ', 'VERB', 'VERB', 'NOUN', 'ADJ']",5,4
"[raccordement, travaux, jours]","['NOUN', 'NOUN', 'NOUN']",3,1
"[pu, compter, inlassable, horlogère]","['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
"[heures, jours, lente, agonie]","['NOUN', 'NOUN', 'ADJ', 'NOUN']",4,2
"[si, pu, tisser, nouvelle, ère]","['SCONJ', 'VERB', 'VERB', 'ADJ', 'NOUN']",5,4
"[chanvre, écheveau, ignominie]","['NOUN', 'NOUN', 'ADJ']",3,2
"[pu, laver, inlassable, lingère]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[linge, ensanglanté, plus, pur, sang]","['ADJ', 'ADV', 'ADV', 'ADJ', 'ADJ']",5,2
"[pourra, -t, -on, blanchir, autre, mystère]","['VERB', 'PART', 'PRON', 'VERB', 'ADJ', 'NOUN']",6,5
"[lambeau, pendait, auguste, flanc]","['NOUN', 'VERB', 'ADJ', 'ADJ']",4,3
"[pain, rompis, propre, corps]","['NOUN', 'ADJ', 'ADJ', 'NOUN']",4,2
"[vin, fis, boire, propre, sang]","['NOUN', 'VERB', 'VERB', 'ADJ', 'NOUN']",5,3
"[mort, subis, propres, morts]","['NOUN', 'VERB', 'ADJ', 'NOUN']",4,3
"[foi, fis, croire, propre, flanc]","['NOUN', 'PRON', 'VERB', 'ADJ', 'NOUN']",5,4
"[pain, rompu, illustre, cène]","['NOUN', 'VERB', 'ADJ', 'NOUN']",4,3
"[pain, amour, communion]","['NOUN', 'NOUN', 'NOUN']",3,1
"[vin, coula, illustre, fontaine]","['NOUN', 'VERB', 'VERB', 'NOUN']",4,2
"[vin, offrande, libation]","['NOUN', 'NOUN', 'NOUN']",3,1
"[pu, compter, inlassable, économe]","['VERB', 'NOUN', 'ADJ', 'ADJ']",4,3
"[combien, rapporté, meilleur, sang]","['ADV', 'VERB', 'ADJ', 'NOUN']",4,4
"[savez, présent, combien, revient, homme]","['VERB', 'ADJ', 'ADV', 'VERB', 'NOUN']",5,4
"[si, quarante, quatre, cent]","['SCONJ', 'NUM', 'NUM', 'NUM']",4,2
"[pu, compter, inlassable, intendante]","['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
"[si, descendu, illustre, rang]","['SCONJ', 'VERB', 'ADJ', 'NOUN']",4,4
"[pu, noter, aïeule, précédente]","['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
"[si, assis, infâme, banc]","['SCONJ', 'ADP', 'NOUN', 'ADJ']",4,4
"[pu, compter, aïeule, confidente]","['VERB', 'AUX', 'ADJ', 'ADJ']",4,3
"[quel, taux, placé, couronne, épines]","['DET', 'NOUN', 'VERB', 'NOUN', 'NOUN']",5,3
"[pu, noter, aïeule, très, prudente]","['VERB', 'VERB', 'NOUN', 'ADV', 'ADJ']",5,4
"[rapporté, strictes, disciplines]","['VERB', 'ADJ', 'NOUN']",3,3
"[pu, compter, maîtresse, maison]","['VERB', 'NOUN', 'NOUN', 'NOUN']",4,2
"[quel, taux, placé, repas, table]","['DET', 'NOUN', 'VERB', 'NOUN', 'NOUN']",5,3
"[pu, compter, jeune, saison]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[quel, taux, loué, place, étable]","['DET', 'NOUN', 'VERB', 'NOUN', 'ADJ']",5,4
"[pu, compter, maîtresse, raison]","['VERB', 'NOUN', 'NOUN', 'NOUN']",4,2
"[quel, taux, loué, pierre, tête]","['DET', 'NOUN', 'VERB', 'NOUN', 'ADJ']",5,4
"[pu, compter, maîtresse, oraison]","['VERB', 'NOUN', 'NOUN', 'NOUN']",4,2
"[quel, taux, placé, prière, fête]","['DET', 'NOUN', 'VERB', 'NOUN', 'NOUN']",5,3
"[dernier, repas, dernier, hôtel]","['ADJ', 'NOUN', 'ADJ', 'NOUN']",4,2
"[pu, compter, aïeule, respectable]","['VERB', 'DET', 'NOUN', 'ADJ']",4,4
"[quel, taux, placé, mort, inéluctable]","['DET', 'NOUN', 'VERB', 'ADJ', 'ADJ']",5,4
"[combien, payé, dernier, autel]","['ADV', 'VERB', 'ADJ', 'NOUN']",4,4
"[femmes, pouvez, secret, cœur]","['NOUN', 'VERB', 'NOUN', 'ADJ']",4,3
"[classer, liaison, désormais, étrangère]","['VERB', 'NOUN', 'ADV', 'ADJ']",4,4
"[classer, victoire, classer, vainqueur]","['VERB', 'NOUN', 'VERB', 'NOUN']",4,2
"[classer, foi, désormais, mensongère]","['VERB', 'NOUN', 'ADV', 'ADJ']",4,4
"[classer, paix, comme, classe, guerre]","['VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN']",5,3
"[classer, amour, désormais, périssable]","['VERB', 'NOUN', 'ADV', 'ADJ']",4,4
"[tirer, eau, puits, intarissable]","['VERB', 'NOUN', 'NOUN', 'ADJ']",4,3
"[tirer, homme, enfin, race, vulgaire]","['VERB', 'NOUN', 'ADV', 'NOUN', 'ADJ']",5,4
"[femmes, rangez, creux, secret]","['NOUN', 'VERB', 'ADJ', 'NOUN']",4,3
"[déliaison, désormais, infidèle]","['NOUN', 'ADV', 'ADJ']",3,3
"[aïeule, guettez, dernière, hirondelle]","['NOUN', 'VERB', 'ADJ', 'NOUN']",4,3
"[enfermer, hiver, dernier, coffret]","['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
"[femmes, rangez, creux, regret]","['NOUN', 'VERB', 'ADJ', 'NOUN']",4,3
"[déliaison, désormais, inutile]","['NOUN', 'ADV', 'ADJ']",3,3
"[savez, classer, pauvre, livret]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[toute, heure, jour, épargne, mercantile]","['DET', 'NOUN', 'NOUN', 'ADJ', 'ADJ']",5,3
"[pu, ranger, race, prophètes]","['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
"[race, saints, sang, martyr]","['NOUN', 'ADJ', 'ADJ', 'ADJ']",4,2
"[pu, ranger, tous, trésors, tyr]","['VERB', 'VERB', 'DET', 'NOUN', 'VERB']",5,3
"[tout, or, amassé, uniques, fêtes]","['DET', 'NOUN', 'VERB', 'ADJ', 'NOUN']",5,4
"[tout, sang, versé, gueule, bêtes]","['DET', 'NOUN', 'VERB', 'NOUN', 'NOUN']",5,3
"[sang, martyr, sang, bourreau]","['ADJ', 'ADJ', 'ADJ', 'ADJ']",4,1
"[pu, ranger, infâme, tombereau]","['VERB', 'VERB', 'ADJ', 'ADJ']",4,2
"[barque, échappée, gueules, tempêtes]","['NOUN', 'VERB', 'NOUN', 'NOUN']",4,2
"[rangez, victoire, autant, défaite]","['VERB', 'VERB', 'ADV', 'NOUN']",4,3
"[tout, égal, labeur]","['DET', 'ADJ', 'NOUN']",3,3
"[rangez, énergie, autant, stupeur]","['VERB', 'NOUN', 'ADV', 'NOUN']",4,3
"[tout, égal, paix, mal, faite]","['DET', 'ADJ', 'NOUN', 'ADV', 'VERB']",5,5
"[connaissez, rien, fortune, hostile]","['VERB', 'PRON', 'NOUN', 'ADJ']",4,4
"[guettant, porte, levant, rideau]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[connaissez, rien, main, versatile]","['VERB', 'PRON', 'NOUN', 'ADJ']",4,4
"[cet, écrasement, immense, fardeau]","['DET', 'NOUN', 'ADJ', 'NOUN']",4,3
"[front, cerné, stupide, bandeau]","['NOUN', 'VERB', 'ADJ', 'NOUN']",4,3
"[immobilité, nuit, ombres]","['NOUN', 'NOUN', 'NOUN']",3,1
"[vagues, croulant, énormes, décombres]","['NOUN', 'VERB', 'NOUN', 'ADJ']",4,3
"[enfants, partis, frêle, radeau]","['NOUN', 'VERB', 'ADJ', 'NOUN']",4,3
"[tout, égal, tout, étroit]","['DET', 'ADJ', 'DET', 'ADJ']",4,2
"[redoutez, autant, bons, pervers]","['VERB', 'ADV', 'ADJ', 'ADJ']",4,3
"[tout, bonheur, vient, arrive, envers]","['DET', 'NOUN', 'VERB', 'VERB', 'VERB']",5,3
"[tout, mal, vient, arrive, endroit]","['ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN']",5,3
"[eaux, coulent, bois, verts]","['NOUN', 'VERB', 'NOUN', 'ADJ']",4,3
"[cieux, purs, anxiété]","['NOUN', 'ADJ', 'NOUN']",3,2
"[connaissez, rien, immense, univers]","['VERB', 'PRON', 'ADJ', 'NOUN']",4,4
"[instrument, infélicité]","['NOUN', 'NOUN']",2,1
"[tout, demeure, égal, sous, égale, peur]","['DET', 'VERB', 'ADJ', 'ADP', 'ADJ', 'NOUN']",6,5
"[attendez, jamais, secrets, effrois]","['VERB', 'ADV', 'ADJ', 'ADJ']",4,3
"[attendez, jamais, peuples, rois]","['VERB', 'ADV', 'NOUN', 'NOUN']",4,3
"[déroulement, immense, torpeur]","['NOUN', 'ADJ', 'NOUN']",3,2
"[pu, ranger, faiblesse, humaine]","['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
"[tétrarque, hérode, après, haï]","['NOUN', 'ADJ', 'ADP', 'ADJ']",4,3
"[pu, ranger, lance, romaine]","['VERB', 'VERB', 'VERB', 'ADJ']",4,2
"[pilate, judas, quand, trahi]","['NOUN', 'VERB', 'SCONJ', 'VERB']",4,3
"[pu, ranger, caïphe, grand-prêtre]","['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
"[soldat, malchus, après, servi]","['NOUN', 'ADJ', 'ADP', 'VERB']",4,4
"[rangez, toute, forme, rangez, tout, être]","['VERB', 'DET', 'NOUN', 'VERB', 'ADV', 'AUX']",6,5
"[rivez, fers, quand, homme, asservi]","['NOUN', 'NOUN', 'SCONJ', 'NOUN', 'VERB']",5,3
"[pu, ranger, mont, nommé, calvaire]","['VERB', 'VERB', 'AUX', 'VERB', 'ADJ']",5,3
"[mont, golgotha, quand, gravi]","['VERB', 'NOUN', 'SCONJ', 'ADJ']",4,4
"[rangez, or, airain, cristal, verre]","['VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN']",5,3
"[clef, trésor, après, ravi]","['NOUN', 'VERB', 'ADP', 'ADJ']",4,4
"[pu, ranger, couronne, épine]","['VERB', 'VERB', 'NOUN', 'NOUN']",4,2
"[verge, roseau, quand, servi]","['NOUN', 'NOUN', 'SCONJ', 'VERB']",4,3
"[pu, ranger, stricte, discipline]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[honte, fureur, après, sévi]","['NOUN', 'NOUN', 'ADP', 'ADJ']",4,3
"[pu, ranger, sainte, colline]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[autrement, dit, sion, après, péri]","['ADV', 'VERB', 'NOUN', 'ADP', 'ADV']",5,4
"[pu, ranger, creuse, ravine]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[où, coulait, cédron, après, tari]","['PRON', 'VERB', 'ADJ', 'ADP', 'ADV']",5,5
"[pu, ranger, chaise, préteur]","['VERB', 'VERB', 'NOUN', 'NOUN']",4,2
"[préteur, lui-même, après, servi]","['NOUN', 'AUX', 'ADP', 'VERB']",4,4
"[bancs, public, blasphémateur]","['NOUN', 'ADJ', 'ADJ']",3,2
"[tourbe, foule, après, suivi]","['ADV', 'NOUN', 'ADP', 'NOUN']",4,3
"[pu, ranger, auguste, tribunal]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[écoutez, parler, interlocuteurs]","['VERB', 'VERB', 'NOUN']",3,2
"[écoutez, marcher, tout, code, pénal]","['AUX', 'VERB', 'DET', 'NOUN', 'ADJ']",5,5
"[écoutez, chanter, tous, persécuteurs]","['VERB', 'VERB', 'DET', 'NOUN']",4,3
"[su, ranger, bois, sacrifice]","['VERB', 'VERB', 'NOUN', 'NOUN']",4,2
"[clous, marteau, quand, frappé]","['NOUN', 'NOUN', 'SCONJ', 'VERB']",4,3
"[rangez, prière, rangez, office]","['VERB', 'NOUN', 'VERB', 'NOUN']",4,2
"[rangez, temps, quand, échappé]","['VERB', 'PRON', 'SCONJ', 'VERB']",4,3
"[rangez, épouvante, dernier, supplice]","['VERB', 'ADJ', 'ADJ', 'NOUN']",4,3
"[écoutez, marcher, jugement, dieu]","['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
"[allumez, lampe, regardez, feu]","['VERB', 'NOUN', 'VERB', 'NOUN']",4,2
"[rangez, ostensoir, dernier, calice]","['VERB', 'NOUN', 'ADJ', 'NOUN']",4,3
"[éternelle, économe, éternelle, ouvrière]","['ADJ', 'ADJ', 'ADJ', 'ADJ']",4,1
"[rangez, salut, quand, écoulé]","['VERB', 'VERB', 'SCONJ', 'VERB']",4,2
"[femme, médicale, femme, infirmière]","['NOUN', 'ADJ', 'NOUN', 'NOUN']",4,2
"[épongez, sang, après, coulé]","['VERB', 'VERB', 'ADP', 'NOUN']",4,3
"[femmes, dis, rangeriez, autel]","['NOUN', 'VERB', 'NOUN', 'NOUN']",4,2
"[rangeriez, hostie, huile, saint, chrême]","['NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ']",5,2
"[rangeriez, pape, pouvoir, suprême]","['NOUN', 'NOUN', 'VERB', 'ADJ']",4,3
"[rangeriez, offense, péché, mortel]","['NOUN', 'NOUN', 'ADJ', 'ADJ']",4,2
"[femmes, dis, rangeriez, dieu]","['NOUN', 'VERB', 'NOUN', 'NOUN']",4,2
"[rangé, fois, venu]","['VERB', 'NOUN', 'VERB']",3,2
"[salué, reconnu]","['VERB', 'VERB']",2,1
"[recueilli, nouveau, diadème]","['VERB', 'ADJ', 'NOUN']",3,3
"[couronne, coupée, long, colline]","['NOUN', 'VERB', 'ADJ', 'NOUN']",4,3
"[recueilli, sceptre, dérisoire]","['VERB', 'NOUN', 'ADJ']",3,3
"[regardé, meurtre, provisoire]","['VERB', 'NOUN', 'ADJ']",3,3
"[trois, longs, gibets, jaillis, ravine]","['NUM', 'ADJ', 'NOUN', 'VERB', 'NOUN']",5,4
"[jeune, roseau, né, autre, sort]","['ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN']",5,3
"[pu, ranger, muette, agonie]","['VERB', 'VERB', 'ADJ', 'NOUN']",4,3
"[toute, forfaiture, toute, ignominie]","['DET', 'NOUN', 'DET', 'NOUN']",4,2
"[rangez, cilice, jour, mort]","['VERB', 'ADJ', 'NOUN', 'ADJ']",4,3
"[pu, ranger, meurtre, expiatoire]","['VERB', 'VERB', 'NOUN', 'ADJ']",4,3
"[femmes, pleuriez, quand, fini]","['NOUN', 'NOUN', 'SCONJ', 'VERB']",4,3
